customer_number,household_size,quarter,amount
1593,3,"Q3 Balance",1447
1594,4,"Q3 Balance",1681
1595,4,"Q3 Balance",1738
1596,2,"Q3 Balance",815
1597,2,"Q3 Balance",1317
1598,2,"Q3 Balance",1136
1599,2,"Q3 Balance",732
1600,2,"Q3 Balance",758
1601,4,"Q3 Balance",1368
1602,4,"Q3 Balance",810
1603,4,"Q3 Balance",618
1604,4,"Q3 Balance",1095
1605,4,"Q3 Balance",1730
1606,4,"Q3 Balance",1469
1607,4,"Q3 Balance",92
1608,4,"Q3 Balance",889
1609,6,"Q3 Balance",1255
1610,3,"Q3 Balance",1932
1611,4,"Q3 Balance",678
1612,3,"Q3 Balance",863
1613,2,"Q3 Balance",1431
1614,3,"Q3 Balance",665
1615,4,"Q3 Balance",1616
1616,3,"Q3 Balance",727
1617,3,"Q3 Balance",1898
1618,4,"Q3 Balance",440
1619,5,"Q3 Balance",915
1620,6,"Q3 Balance",1698
1621,2,"Q3 Balance",1456
1622,3,"Q3 Balance",1529
1623,4,"Q3 Balance",1105
1624,3,"Q3 Balance",9
1625,5,"Q3 Balance",519
1626,4,"Q3 Balance",1186
1627,4,"Q3 Balance",275
1628,4,"Q3 Balance",923
1629,4,"Q3 Balance",2175
1630,4,"Q3 Balance",1122
1631,3,"Q3 Balance",31
1632,4,"Q3 Balance",1473
1633,3,"Q3 Balance",1795
1634,3,"Q3 Balance",523
1635,3,"Q3 Balance",1520
1636,3,"Q3 Balance",83
1637,5,"Q3 Balance",1497
1638,3,"Q3 Balance",14
1639,4,"Q3 Balance",1260
1640,4,"Q3 Balance",86
1641,4,"Q3 Balance",2267
1642,3,"Q3 Balance",1256
1643,3,"Q3 Balance",746
1644,5,"Q3 Balance",1214
1645,3,"Q3 Balance",483
1646,4,"Q3 Balance",1865
1647,3,"Q3 Balance",775
1648,3,"Q3 Balance",678
1649,3,"Q3 Balance",779
1650,3,"Q3 Balance",437
1651,1,"Q3 Balance",1358
1652,4,"Q3 Balance",579
1653,5,"Q3 Balance",1695
1654,4,"Q3 Balance",1631
1655,3,"Q3 Balance",1914
1656,4,"Q3 Balance",1256
1657,4,"Q3 Balance",354
1658,3,"Q3 Balance",2053
1659,1,"Q3 Balance",1798
1660,2,"Q3 Balance",338
1661,4,"Q3 Balance",854
1662,4,"Q3 Balance",247
1663,2,"Q3 Balance",2008
1664,3,"Q3 Balance",975
1665,3,"Q3 Balance",817
1666,3,"Q3 Balance",1666
1667,3,"Q3 Balance",1332
1668,3,"Q3 Balance",1910
1669,3,"Q3 Balance",1436
1670,5,"Q3 Balance",458
1671,3,"Q3 Balance",743
1672,3,"Q3 Balance",1488
1673,3,"Q3 Balance",552
1674,4,"Q3 Balance",736
1675,3,"Q3 Balance",882
1676,5,"Q3 Balance",1973
1677,3,"Q3 Balance",937
1678,3,"Q3 Balance",811
1679,3,"Q3 Balance",715
1680,4,"Q3 Balance",421
1681,3,"Q3 Balance",1541
1682,4,"Q3 Balance",500
1683,5,"Q3 Balance",1603
1684,2,"Q3 Balance",114
1685,4,"Q3 Balance",530
1686,2,"Q3 Balance",109
1687,3,"Q3 Balance",872
1688,4,"Q3 Balance",154
1689,3,"Q3 Balance",1645
1690,3,"Q3 Balance",1930
1691,5,"Q3 Balance",640
1692,1,"Q3 Balance",676
1693,4,"Q3 Balance",711
1694,5,"Q3 Balance",2000
1695,2,"Q3 Balance",775
1696,6,"Q3 Balance",1471
1697,4,"Q3 Balance",991
1698,5,"Q3 Balance",1902
1699,5,"Q3 Balance",598
1700,2,"Q3 Balance",1257
1701,3,"Q3 Balance",691
1702,3,"Q3 Balance",26
1703,4,"Q3 Balance",948
1704,2,"Q3 Balance",518
1705,3,"Q3 Balance",1004
1706,5,"Q3 Balance",1224
1707,5,"Q3 Balance",782
1708,5,"Q3 Balance",1291
1709,3,"Q3 Balance",1800
1710,4,"Q3 Balance",1057
1711,4,"Q3 Balance",927
1712,4,"Q3 Balance",1939
1713,3,"Q3 Balance",1991
1714,4,"Q3 Balance",774
1715,3,"Q3 Balance",1353
1716,4,"Q3 Balance",460
1717,1,"Q3 Balance",53
1718,3,"Q3 Balance",1760
1719,2,"Q3 Balance",817
1720,3,"Q3 Balance",898
1721,5,"Q3 Balance",1869
1722,3,"Q3 Balance",1428
1723,4,"Q3 Balance",479
1724,3,"Q3 Balance",2175
1725,4,"Q3 Balance",622
1726,2,"Q3 Balance",907
1727,1,"Q3 Balance",1785
1728,4,"Q3 Balance",1478
1729,3,"Q3 Balance",851
1730,2,"Q3 Balance",1626
1731,4,"Q3 Balance",926
1732,2,"Q3 Balance",1203
1733,3,"Q3 Balance",913
1734,2,"Q3 Balance",1821
1735,1,"Q3 Balance",862
1736,3,"Q3 Balance",400
1737,3,"Q3 Balance",467
1738,3,"Q3 Balance",622
1739,2,"Q3 Balance",1232
1740,4,"Q3 Balance",1310
1741,4,"Q3 Balance",969
1742,3,"Q3 Balance",2140
1743,4,"Q3 Balance",818
1744,2,"Q3 Balance",60
1745,4,"Q3 Balance",994
1746,3,"Q3 Balance",358
1747,6,"Q3 Balance",1667
1748,4,"Q3 Balance",2011
1749,3,"Q3 Balance",526
1750,4,"Q3 Balance",68
1751,3,"Q3 Balance",1018
1752,5,"Q3 Balance",662
1753,5,"Q3 Balance",2072
1754,5,"Q3 Balance",309
1755,5,"Q3 Balance",902
1756,3,"Q3 Balance",216
1757,5,"Q3 Balance",654
1758,4,"Q3 Balance",1700
1759,2,"Q3 Balance",594
1760,2,"Q3 Balance",1879
1761,3,"Q3 Balance",1834
1762,4,"Q3 Balance",497
1763,3,"Q3 Balance",1503
1764,3,"Q3 Balance",528
1765,6,"Q3 Balance",1192
1766,5,"Q3 Balance",708
1767,5,"Q3 Balance",957
1768,3,"Q3 Balance",924
1769,3,"Q3 Balance",627
1770,3,"Q3 Balance",502
1771,3,"Q3 Balance",718
1772,4,"Q3 Balance",1670
1773,2,"Q3 Balance",1072
1774,4,"Q3 Balance",186
1775,5,"Q3 Balance",1419
1776,5,"Q3 Balance",647
1777,2,"Q3 Balance",2289
1778,3,"Q3 Balance",1424
1779,2,"Q3 Balance",895
1780,4,"Q3 Balance",754
1781,3,"Q3 Balance",1484
1782,3,"Q3 Balance",663
1783,3,"Q3 Balance",279
1784,2,"Q3 Balance",1303
1785,3,"Q3 Balance",122
1786,3,"Q3 Balance",1606
1787,3,"Q3 Balance",1906
1788,2,"Q3 Balance",950
1789,4,"Q3 Balance",2263
1790,3,"Q3 Balance",1232
1791,4,"Q3 Balance",1709
1792,4,"Q3 Balance",2008
1793,4,"Q3 Balance",2195
1794,4,"Q3 Balance",456
1795,5,"Q3 Balance",680
1796,3,"Q3 Balance",523
1797,4,"Q3 Balance",616
1798,2,"Q3 Balance",936
1799,3,"Q3 Balance",1309
1800,4,"Q3 Balance",781
1801,4,"Q3 Balance",262
1802,5,"Q3 Balance",1492
1803,5,"Q3 Balance",795
1804,2,"Q3 Balance",635
1805,5,"Q3 Balance",1973
1806,3,"Q3 Balance",699
1807,4,"Q3 Balance",717
1808,4,"Q3 Balance",842
1809,5,"Q3 Balance",1748
1810,3,"Q3 Balance",940
1811,4,"Q3 Balance",474
1812,3,"Q3 Balance",192
1813,5,"Q3 Balance",798
1814,3,"Q3 Balance",1621
1815,5,"Q3 Balance",1710
1816,4,"Q3 Balance",842
1817,3,"Q3 Balance",799
1818,4,"Q3 Balance",1127
1819,3,"Q3 Balance",1662
1820,3,"Q3 Balance",1195
1821,2,"Q3 Balance",1075
1822,3,"Q3 Balance",1511
1823,4,"Q3 Balance",1537
1824,4,"Q3 Balance",986
1825,2,"Q3 Balance",1272
1826,3,"Q3 Balance",748
1827,1,"Q3 Balance",1249
1828,3,"Q3 Balance",825
1829,5,"Q3 Balance",614
1830,4,"Q3 Balance",1192
1831,4,"Q3 Balance",406
1832,3,"Q3 Balance",1658
1833,3,"Q3 Balance",1670
1834,3,"Q3 Balance",34
1835,4,"Q3 Balance",903
1836,4,"Q3 Balance",822
1837,3,"Q3 Balance",348
1838,3,"Q3 Balance",812
1839,3,"Q3 Balance",1612
1840,4,"Q3 Balance",1685
1841,2,"Q3 Balance",1
1842,1,"Q3 Balance",1651
1843,3,"Q3 Balance",526
1844,1,"Q3 Balance",631
1845,3,"Q3 Balance",403
1846,2,"Q3 Balance",1503
1847,3,"Q3 Balance",596
1848,4,"Q3 Balance",545
1849,4,"Q3 Balance",1327
1850,2,"Q3 Balance",1113
1851,2,"Q3 Balance",784
1852,5,"Q3 Balance",1019
1853,3,"Q3 Balance",856
1854,5,"Q3 Balance",489
1855,3,"Q3 Balance",642
1856,3,"Q3 Balance",461
1857,3,"Q3 Balance",1215
1858,4,"Q3 Balance",254
1859,3,"Q3 Balance",1135
1860,4,"Q3 Balance",587
1861,2,"Q3 Balance",850
1862,3,"Q3 Balance",1078
1863,5,"Q3 Balance",176
1864,5,"Q3 Balance",865
1865,5,"Q3 Balance",658
1866,3,"Q3 Balance",1612
1867,5,"Q3 Balance",915
1868,3,"Q3 Balance",1854
1869,4,"Q3 Balance",422
1870,5,"Q3 Balance",687
1871,3,"Q3 Balance",2044
1872,2,"Q3 Balance",1784
1873,4,"Q3 Balance",510
1874,3,"Q3 Balance",459
1875,4,"Q3 Balance",1034
1876,4,"Q3 Balance",771
1877,3,"Q3 Balance",513
1878,3,"Q3 Balance",2287
1879,2,"Q3 Balance",1535
1880,3,"Q3 Balance",428
1881,3,"Q3 Balance",1676
1882,5,"Q3 Balance",1706
1883,4,"Q3 Balance",840
1884,5,"Q3 Balance",1451
1885,4,"Q3 Balance",1544
1886,3,"Q3 Balance",130
1887,4,"Q3 Balance",2173
1888,5,"Q3 Balance",1738
1889,3,"Q3 Balance",901
1890,4,"Q3 Balance",585
1891,2,"Q3 Balance",1483
1892,4,"Q3 Balance",685
1893,4,"Q3 Balance",908
1894,3,"Q3 Balance",1347
1895,5,"Q3 Balance",513
1896,3,"Q3 Balance",865
1897,4,"Q3 Balance",756
1898,3,"Q3 Balance",1365
1899,2,"Q3 Balance",381
1900,3,"Q3 Balance",1679
1901,5,"Q3 Balance",652
1902,4,"Q3 Balance",419
1903,4,"Q3 Balance",1102
1904,1,"Q3 Balance",460
1905,4,"Q3 Balance",986
1906,2,"Q3 Balance",2143
1907,4,"Q3 Balance",1197
1908,3,"Q3 Balance",1237
1909,4,"Q3 Balance",830
1910,3,"Q3 Balance",1553
1911,4,"Q3 Balance",568
1912,4,"Q3 Balance",986
1913,3,"Q3 Balance",1032
1914,2,"Q3 Balance",765
1915,3,"Q3 Balance",208
1916,4,"Q3 Balance",409
1917,3,"Q3 Balance",1804
1918,2,"Q3 Balance",393
1919,4,"Q3 Balance",1370
1920,6,"Q3 Balance",108
1921,3,"Q3 Balance",1700
1922,2,"Q3 Balance",831
1923,1,"Q3 Balance",542
1924,6,"Q3 Balance",480
1925,3,"Q3 Balance",1444
1926,4,"Q3 Balance",1198
1927,2,"Q3 Balance",789
1928,3,"Q3 Balance",1598
1929,6,"Q3 Balance",1673
1930,5,"Q3 Balance",1298
1931,5,"Q3 Balance",2124
1932,3,"Q3 Balance",933
1933,5,"Q3 Balance",1051
1934,3,"Q3 Balance",542
1935,5,"Q3 Balance",1754
1936,2,"Q3 Balance",809
1937,1,"Q3 Balance",825
1938,4,"Q3 Balance",959
1939,3,"Q3 Balance",600
1940,3,"Q3 Balance",1285
1941,4,"Q3 Balance",2097
1942,2,"Q3 Balance",365
1943,5,"Q3 Balance",978
1944,3,"Q3 Balance",730
1945,2,"Q3 Balance",789
1946,3,"Q3 Balance",594
1947,5,"Q3 Balance",874
1948,2,"Q3 Balance",857
1949,3,"Q3 Balance",885
1950,3,"Q3 Balance",1653
1951,4,"Q3 Balance",1402
1952,3,"Q3 Balance",856
1953,3,"Q3 Balance",1770
1954,5,"Q3 Balance",1360
1955,3,"Q3 Balance",1050
1956,4,"Q3 Balance",1131
1957,5,"Q3 Balance",1151
1958,5,"Q3 Balance",1347
1959,5,"Q3 Balance",517
1960,4,"Q3 Balance",960
1961,3,"Q3 Balance",590
1962,6,"Q3 Balance",2103
1963,5,"Q3 Balance",1581
1964,2,"Q3 Balance",826
1965,5,"Q3 Balance",453
1966,4,"Q3 Balance",999
1967,3,"Q3 Balance",1415
1968,5,"Q3 Balance",153
1969,6,"Q3 Balance",951
1970,3,"Q3 Balance",969
1971,5,"Q3 Balance",691
1972,4,"Q3 Balance",209
1973,2,"Q3 Balance",844
1974,3,"Q3 Balance",115
1975,3,"Q3 Balance",541
1976,5,"Q3 Balance",1644
1977,4,"Q3 Balance",623
1978,5,"Q3 Balance",100
1979,3,"Q3 Balance",559
1980,6,"Q3 Balance",981
1981,5,"Q3 Balance",2119
1982,3,"Q3 Balance",1503
1983,1,"Q3 Balance",380
1984,3,"Q3 Balance",1013
1985,5,"Q3 Balance",1113
1986,3,"Q3 Balance",1253
1987,2,"Q3 Balance",856
1988,5,"Q3 Balance",574
1989,4,"Q3 Balance",1566
1990,4,"Q3 Balance",850
1991,2,"Q3 Balance",797
1992,3,"Q3 Balance",776
1993,2,"Q3 Balance",969
1994,4,"Q3 Balance",1713
1995,4,"Q3 Balance",1683
1996,4,"Q3 Balance",2142
1997,6,"Q3 Balance",696
1998,3,"Q3 Balance",1522
1999,4,"Q3 Balance",610
2000,4,"Q3 Balance",574
2001,4,"Q3 Balance",111
2002,3,"Q3 Balance",25
2003,3,"Q3 Balance",656
2004,4,"Q3 Balance",2236
2005,4,"Q3 Balance",1320
2006,4,"Q3 Balance",826
2007,5,"Q3 Balance",622
2008,3,"Q3 Balance",1415
2009,5,"Q3 Balance",854
2010,1,"Q3 Balance",1756
2011,5,"Q3 Balance",1254
2012,2,"Q3 Balance",1925
2013,5,"Q3 Balance",597
2014,3,"Q3 Balance",1453
2015,5,"Q3 Balance",166
2016,4,"Q3 Balance",198
2017,3,"Q3 Balance",624
2018,2,"Q3 Balance",963
2019,5,"Q3 Balance",710
2020,5,"Q3 Balance",899
2021,1,"Q3 Balance",1669
2022,2,"Q3 Balance",281
2023,3,"Q3 Balance",1610
2024,1,"Q3 Balance",1688
2025,4,"Q3 Balance",702
2026,4,"Q3 Balance",1946
2027,4,"Q3 Balance",781
2028,3,"Q3 Balance",1991
2029,4,"Q3 Balance",202
2030,3,"Q3 Balance",1587
2031,6,"Q3 Balance",1159
2032,3,"Q3 Balance",810
2033,4,"Q3 Balance",833
2034,1,"Q3 Balance",862
2035,4,"Q3 Balance",1723
2036,5,"Q3 Balance",500
2037,3,"Q3 Balance",937
2038,3,"Q3 Balance",298
2039,3,"Q3 Balance",1034
2040,3,"Q3 Balance",857
2041,3,"Q3 Balance",964
2042,3,"Q3 Balance",1308
2043,3,"Q3 Balance",2037
2044,3,"Q3 Balance",1990
2045,4,"Q3 Balance",900
2046,4,"Q3 Balance",415
2047,4,"Q3 Balance",579
2048,3,"Q3 Balance",807
2049,3,"Q3 Balance",1278
2050,3,"Q3 Balance",149
2051,3,"Q3 Balance",1563
2052,3,"Q3 Balance",863
2053,6,"Q3 Balance",1463
2054,1,"Q3 Balance",1146
2055,4,"Q3 Balance",1386
2056,5,"Q3 Balance",1533
2057,3,"Q3 Balance",1139
2058,4,"Q3 Balance",1731
2059,1,"Q3 Balance",1638
2060,2,"Q3 Balance",185
2061,3,"Q3 Balance",813
2062,2,"Q3 Balance",1150
2063,3,"Q3 Balance",186
2064,3,"Q3 Balance",876
2065,5,"Q3 Balance",1822
2066,3,"Q3 Balance",1645
2067,4,"Q3 Balance",789
2068,6,"Q3 Balance",1212
2069,4,"Q3 Balance",1735
2070,4,"Q3 Balance",1776
2071,4,"Q3 Balance",1883
2072,2,"Q3 Balance",1793
2073,2,"Q3 Balance",621
2074,3,"Q3 Balance",678
2075,4,"Q3 Balance",864
2076,5,"Q3 Balance",81
2077,5,"Q3 Balance",1567
2078,3,"Q3 Balance",2166
2079,4,"Q3 Balance",290
2080,4,"Q3 Balance",2041
2081,2,"Q3 Balance",1306
2082,6,"Q3 Balance",295
2083,3,"Q3 Balance",384
2084,4,"Q3 Balance",113
2085,3,"Q3 Balance",1777
2086,5,"Q3 Balance",752
2087,3,"Q3 Balance",545
2088,4,"Q3 Balance",895
2089,5,"Q3 Balance",1711
2090,4,"Q3 Balance",1950
2091,4,"Q3 Balance",869
2092,3,"Q3 Balance",594
2093,5,"Q3 Balance",199
2094,2,"Q3 Balance",8
2095,3,"Q3 Balance",1304
2096,3,"Q3 Balance",1698
2097,4,"Q3 Balance",1183
2098,6,"Q3 Balance",985
2099,4,"Q3 Balance",1305
2100,3,"Q3 Balance",111
2101,4,"Q3 Balance",404
2102,4,"Q3 Balance",727
2103,4,"Q3 Balance",627
2104,4,"Q3 Balance",964
2105,3,"Q3 Balance",1082
2106,5,"Q3 Balance",1090
2107,3,"Q3 Balance",883
2108,5,"Q3 Balance",943
2109,4,"Q3 Balance",1932
2110,3,"Q3 Balance",586
2111,3,"Q3 Balance",808
2112,5,"Q3 Balance",438
2113,5,"Q3 Balance",1994
2114,5,"Q3 Balance",1885
2115,5,"Q3 Balance",1635
2116,6,"Q3 Balance",1800
2117,2,"Q3 Balance",1689
2118,4,"Q3 Balance",2146
2119,4,"Q3 Balance",173
2120,5,"Q3 Balance",167
2121,5,"Q3 Balance",751
2122,4,"Q3 Balance",35
2123,4,"Q3 Balance",916
2124,5,"Q3 Balance",1688
2125,4,"Q3 Balance",1523
2126,3,"Q3 Balance",1749
2127,5,"Q3 Balance",1595
2128,3,"Q3 Balance",1303
2129,3,"Q3 Balance",2164
2130,5,"Q3 Balance",51
2131,3,"Q3 Balance",1538
2132,2,"Q3 Balance",1663
2133,2,"Q3 Balance",909
2134,4,"Q3 Balance",329
2135,5,"Q3 Balance",1418
2136,2,"Q3 Balance",1149
2137,4,"Q3 Balance",863
2138,2,"Q3 Balance",532
2139,2,"Q3 Balance",1247
2140,3,"Q3 Balance",538
2141,4,"Q3 Balance",645
2142,3,"Q3 Balance",703
2143,5,"Q3 Balance",471
2144,3,"Q3 Balance",490
2145,4,"Q3 Balance",442
2146,4,"Q3 Balance",1344
2147,3,"Q3 Balance",693
2148,2,"Q3 Balance",1776
2149,3,"Q3 Balance",1623
2150,2,"Q3 Balance",958
2151,5,"Q3 Balance",731
2152,3,"Q3 Balance",1490
2153,2,"Q3 Balance",1223
2154,3,"Q3 Balance",794
2155,3,"Q3 Balance",413
2156,3,"Q3 Balance",728
2157,2,"Q3 Balance",446
2158,3,"Q3 Balance",313
2159,3,"Q3 Balance",1433
2160,5,"Q3 Balance",722
2161,5,"Q3 Balance",1587
2162,4,"Q3 Balance",1608
2163,5,"Q3 Balance",130
2164,3,"Q3 Balance",369
2165,2,"Q3 Balance",1492
2166,4,"Q3 Balance",1778
2167,4,"Q3 Balance",11
2168,3,"Q3 Balance",1959
2169,3,"Q3 Balance",891
2170,3,"Q3 Balance",2008
2171,3,"Q3 Balance",1714
2172,4,"Q3 Balance",950
2173,3,"Q3 Balance",781
2174,3,"Q3 Balance",869
2175,4,"Q3 Balance",1302
2176,2,"Q3 Balance",311
2177,2,"Q3 Balance",87
2178,2,"Q3 Balance",1201
2179,5,"Q3 Balance",431
2180,2,"Q3 Balance",1105
2181,3,"Q3 Balance",1929
2182,4,"Q3 Balance",1498
2183,5,"Q3 Balance",1209
2184,2,"Q3 Balance",812
2185,3,"Q3 Balance",2082
2186,2,"Q3 Balance",1328
2187,2,"Q3 Balance",970
2188,5,"Q3 Balance",1471
2189,3,"Q3 Balance",1433
2190,4,"Q3 Balance",609
2191,3,"Q3 Balance",1689
2192,4,"Q3 Balance",742
2193,3,"Q3 Balance",634
2194,1,"Q3 Balance",776
2195,3,"Q3 Balance",1396
2196,3,"Q3 Balance",731
2197,3,"Q3 Balance",1832
2198,4,"Q3 Balance",901
2199,5,"Q3 Balance",452
2200,3,"Q3 Balance",1691
2201,5,"Q3 Balance",2077
2202,5,"Q3 Balance",1197
2203,5,"Q3 Balance",92
2204,4,"Q3 Balance",176
2205,2,"Q3 Balance",1407
2206,4,"Q3 Balance",753
2207,3,"Q3 Balance",1380
2208,4,"Q3 Balance",946
2209,5,"Q3 Balance",2199
2210,5,"Q3 Balance",1329
2211,3,"Q3 Balance",945
2212,2,"Q3 Balance",1139
2213,6,"Q3 Balance",736
2214,4,"Q3 Balance",1328
2215,3,"Q3 Balance",649
2216,1,"Q3 Balance",990
2217,5,"Q3 Balance",261
2218,3,"Q3 Balance",2062
2219,4,"Q3 Balance",782
2220,4,"Q3 Balance",582
2221,4,"Q3 Balance",254
2222,4,"Q3 Balance",340
2223,1,"Q3 Balance",404
2224,3,"Q3 Balance",1126
2225,3,"Q3 Balance",924
2226,1,"Q3 Balance",579
2227,4,"Q3 Balance",971
2228,2,"Q3 Balance",971
2229,2,"Q3 Balance",783
2230,5,"Q3 Balance",821
2231,4,"Q3 Balance",582
2232,2,"Q3 Balance",893
2233,6,"Q3 Balance",1561
2234,5,"Q3 Balance",4
2235,5,"Q3 Balance",1352
2236,3,"Q3 Balance",1294
2237,4,"Q3 Balance",1630
2238,3,"Q3 Balance",806
2239,3,"Q3 Balance",2123
2240,4,"Q3 Balance",634
2241,3,"Q3 Balance",1968
2242,3,"Q3 Balance",2076
2243,3,"Q3 Balance",646
2244,3,"Q3 Balance",562
2245,4,"Q3 Balance",1752
2246,2,"Q3 Balance",2132
2247,3,"Q3 Balance",1626
2248,3,"Q3 Balance",1022
2249,3,"Q3 Balance",773
2250,3,"Q3 Balance",728
2251,5,"Q3 Balance",735
2252,3,"Q3 Balance",1978
2253,4,"Q3 Balance",1864
2254,3,"Q3 Balance",1395
2255,3,"Q3 Balance",1550
2256,5,"Q3 Balance",2008
2257,3,"Q3 Balance",501
2258,4,"Q3 Balance",11
2259,3,"Q3 Balance",754
2260,3,"Q3 Balance",1201
2261,5,"Q3 Balance",909
2262,3,"Q3 Balance",1633
2263,5,"Q3 Balance",819
2264,3,"Q3 Balance",82
2265,5,"Q3 Balance",961
2266,5,"Q3 Balance",1954
2267,1,"Q3 Balance",2129
2268,3,"Q3 Balance",971
2269,4,"Q3 Balance",687
2270,3,"Q3 Balance",673
2271,5,"Q3 Balance",798
2272,4,"Q3 Balance",949
2273,3,"Q3 Balance",1228
2274,4,"Q3 Balance",941
2275,2,"Q3 Balance",169
2276,5,"Q3 Balance",1763
2277,3,"Q3 Balance",673
2278,5,"Q3 Balance",619
2279,2,"Q3 Balance",707
2280,4,"Q3 Balance",257
2281,4,"Q3 Balance",133
2282,2,"Q3 Balance",272
2283,3,"Q3 Balance",597
2284,2,"Q3 Balance",2071
2285,4,"Q3 Balance",1605
2286,4,"Q3 Balance",1522
2287,4,"Q3 Balance",756
2288,3,"Q3 Balance",1206
2289,2,"Q3 Balance",886
2290,3,"Q3 Balance",636
2291,5,"Q3 Balance",19
2292,5,"Q3 Balance",760
2293,3,"Q3 Balance",1104
2294,6,"Q3 Balance",934
2295,4,"Q3 Balance",23
2296,4,"Q3 Balance",1533
2297,2,"Q3 Balance",3823
2298,3,"Q3 Balance",1641
2299,4,"Q3 Balance",825
2300,3,"Q3 Balance",1508
2301,4,"Q3 Balance",680
2302,3,"Q3 Balance",865
2303,6,"Q3 Balance",1514
2304,4,"Q3 Balance",572
2305,3,"Q3 Balance",1574
2306,3,"Q3 Balance",1015
2307,5,"Q3 Balance",175
2308,4,"Q3 Balance",176
2309,4,"Q3 Balance",564
2310,4,"Q3 Balance",1268
2311,2,"Q3 Balance",911
2312,4,"Q3 Balance",985
2313,3,"Q3 Balance",1997
2314,2,"Q3 Balance",1307
2315,3,"Q3 Balance",1075
2316,4,"Q3 Balance",1801
2317,4,"Q3 Balance",2000
2318,4,"Q3 Balance",1936
2319,3,"Q3 Balance",946
2320,3,"Q3 Balance",1219
2321,4,"Q3 Balance",1909
2322,4,"Q3 Balance",1219
2323,3,"Q3 Balance",913
2324,3,"Q3 Balance",991
2325,4,"Q3 Balance",1905
2326,4,"Q3 Balance",661
2327,4,"Q3 Balance",428
2328,1,"Q3 Balance",874
2329,2,"Q3 Balance",97
2330,4,"Q3 Balance",1216
2331,3,"Q3 Balance",2061
2332,5,"Q3 Balance",456
2333,5,"Q3 Balance",1878
2334,5,"Q3 Balance",1692
2335,4,"Q3 Balance",1334
2336,3,"Q3 Balance",992
2337,4,"Q3 Balance",1093
2338,4,"Q3 Balance",516
2339,4,"Q3 Balance",1073
2340,2,"Q3 Balance",774
2341,4,"Q3 Balance",1156
2342,4,"Q3 Balance",675
2343,3,"Q3 Balance",427
2344,5,"Q3 Balance",1521
2345,3,"Q3 Balance",914
2346,2,"Q3 Balance",788
2347,3,"Q3 Balance",1787
2348,3,"Q3 Balance",577
2349,5,"Q3 Balance",1986
2350,4,"Q3 Balance",1631
2351,4,"Q3 Balance",2107
2352,3,"Q3 Balance",1756
2353,3,"Q3 Balance",362
2354,3,"Q3 Balance",9
2355,5,"Q3 Balance",407
2356,2,"Q3 Balance",577
2357,2,"Q3 Balance",1635
2358,4,"Q3 Balance",1759
2359,5,"Q3 Balance",1935
2360,4,"Q3 Balance",821
2361,2,"Q3 Balance",50
2362,5,"Q3 Balance",1545
2363,5,"Q3 Balance",2145
2364,4,"Q3 Balance",1664
2365,4,"Q3 Balance",1073
2366,2,"Q3 Balance",751
2367,2,"Q3 Balance",1896
2368,5,"Q3 Balance",377
2369,3,"Q3 Balance",795
2370,2,"Q3 Balance",1082
2371,4,"Q3 Balance",960
2372,4,"Q3 Balance",1232
2373,5,"Q3 Balance",205
2374,3,"Q3 Balance",1753
2375,4,"Q3 Balance",1515
2376,3,"Q3 Balance",663
2377,3,"Q3 Balance",956
2378,5,"Q3 Balance",112
2379,4,"Q3 Balance",1337
2380,4,"Q3 Balance",151
2381,4,"Q3 Balance",703
2382,4,"Q3 Balance",1705
2383,5,"Q3 Balance",1363
2384,4,"Q3 Balance",1668
2385,5,"Q3 Balance",587
2386,3,"Q3 Balance",749
2387,2,"Q3 Balance",1295
2388,4,"Q3 Balance",663
2389,4,"Q3 Balance",779
2390,3,"Q3 Balance",140
2391,5,"Q3 Balance",619
2392,2,"Q3 Balance",829
2393,3,"Q3 Balance",944
2394,2,"Q3 Balance",1702
2395,6,"Q3 Balance",927
2396,3,"Q3 Balance",989
2397,3,"Q3 Balance",963
2398,4,"Q3 Balance",1513
2399,3,"Q3 Balance",1137
2400,2,"Q3 Balance",520
2401,3,"Q3 Balance",1158
2402,2,"Q3 Balance",205
2403,3,"Q3 Balance",1225
2404,4,"Q3 Balance",1511
2405,4,"Q3 Balance",1361
2406,3,"Q3 Balance",1267
2407,4,"Q3 Balance",182
2408,3,"Q3 Balance",872
2409,3,"Q3 Balance",2053
2410,4,"Q3 Balance",229
2411,4,"Q3 Balance",925
2412,2,"Q3 Balance",1404
2413,5,"Q3 Balance",720
2414,3,"Q3 Balance",954
2415,4,"Q3 Balance",970
2416,2,"Q3 Balance",1767
2417,4,"Q3 Balance",1178
2418,2,"Q3 Balance",896
2419,6,"Q3 Balance",747
2420,5,"Q3 Balance",1033
2421,3,"Q3 Balance",913
2422,4,"Q3 Balance",1439
2423,3,"Q3 Balance",1908
2424,3,"Q3 Balance",970
2425,3,"Q3 Balance",555
2426,5,"Q3 Balance",540
2427,3,"Q3 Balance",569
2428,3,"Q3 Balance",1031
2429,2,"Q3 Balance",899
2430,4,"Q3 Balance",1720
2431,3,"Q3 Balance",1597
2432,3,"Q3 Balance",1886
2433,3,"Q3 Balance",1211
2434,4,"Q3 Balance",199
2435,3,"Q3 Balance",922
2436,4,"Q3 Balance",454
2437,5,"Q3 Balance",1266
2438,4,"Q3 Balance",1989
2439,3,"Q3 Balance",791
2440,3,"Q3 Balance",792
2441,3,"Q3 Balance",333
2442,5,"Q3 Balance",410
